LOX Dome: 174 Propane Dome: 91 
time elapsed, loxTankPressure, propTankPressure, loxInjectorPressure, propInjectorPressure, highPressure, loxTreeTemp, loxHeater, boardVoltage, energyConsumed, loxTankTemp, chamberTemp1, chamberTemp2, chamberTemp3
58.187395095825195,NaN,NaN,100.0,147.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.40441083908081,NaN,NaN,100.0,149.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.60091805458069,NaN,NaN,100.0,147.0,95.0,0.0,241.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58.90418887138367,NaN,NaN,101.0,150.0,96.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.12114596366882,10.55,0.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.25233006477356,NaN,NaN,100.0,150.0,96.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.555214166641235,NaN,NaN,100.0,149.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59.77266311645508,NaN,NaN,99.0,150.0,95.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.27234506607056,NaN,NaN,100.0,147.0,95.0,0.0,236.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.534132957458496,NaN,NaN,101.0,150.0,96.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60.77183794975281,NaN,NaN,99.0,147.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.07515597343445,NaN,NaN,100.0,149.0,96.0,0.0,239.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.59513187408447,NaN,NaN,101.0,147.0,94.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61.83259701728821,NaN,NaN,101.0,146.0,96.0,0.0,238.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62.04973602294922,NaN,NaN,101.0,151.0,95.0,0.0,237.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN
